Date,Open,High,Low,Close,Volume
12/30/2014,2088.49,2088.49,2079.53,2080.35,1355711111
12/31/2014,2082.11,2085.58,2057.94,2058.9,1447816667
1/2/2015,2058.9,2072.36,2046.04,2058.2,1504833333
1/5/2015,2054.44,2054.44,2017.34,2020.58,2110622222
1/6/2015,2022.15,2030.25,1992.44,2002.61,2477838889
1/7/2015,2005.55,2029.61,2005.55,2025.9,2114155556
1/8/2015,2030.61,2064.08,2030.61,2062.14,2185561111
1/9/2015,2063.45,2064.43,2038.33,2044.81,1868966667
1/12/2015,2046.13,2049.3,2022.58,2028.26,1920255556
1/13/2015,2031.58,2056.93,2008.25,2023.03,2281833333
1/14/2015,2018.4,2018.4,1988.44,2011.27,2432600000
1/15/2015,2013.75,2021.35,1991.47,1992.67,2375955556
1/16/2015,1992.25,2020.46,1988.12,2019.42,2253561111
1/20/2015,2020.76,2028.94,2004.49,2022.55,2191300000
1/21/2015,2020.19,2038.29,2012.04,2032.12,2072261111
1/22/2015,2034.3,2064.62,2026.38,2063.15,2320027778
1/23/2015,2062.98,2062.98,2050.54,2051.82,1985311111
1/26/2015,2050.42,2057.62,2040.97,2057.09,1925422222
1/27/2015,2047.86,2047.86,2019.91,2029.55,1849894444
1/28/2015,2032.34,2042.49,2001.49,2002.16,2259738889
1/29/2015,2002.45,2024.64,1989.18,2021.25,2292855556
1/30/2015,2019.35,2023.32,1993.38,1994.99,2538138889
2/2/2015,1996.67,2021.66,1980.9,2020.85,2226850000
2/3/2015,2022.71,2050.3,2022.71,2050.03,2564388889
2/4/2015,2048.86,2054.74,2036.72,2041.51,2301066667
2/5/2015,2043.45,2063.55,2043.45,2062.52,2123327778
2/6/2015,2062.28,2072.4,2049.97,2055.47,2351650000
2/9/2015,2053.47,2056.16,2041.88,2046.74,1971966667
2/10/2015,2049.38,2070.86,2048.62,2068.59,2038805556
2/11/2015,2068.55,2073.48,2057.99,2068.53,1998255556
2/12/2015,2069.98,2088.53,2069.98,2088.48,2104638889
2/13/2015,2088.78,2097.03,2086.7,2096.99,1959694444
2/17/2015,2096.47,2101.3,2089.8,2100.34,1867638889
2/18/2015,2099.16,2100.23,2092.15,2099.68,1872233333
2/19/2015,2099.25,2102.13,2090.79,2097.45,1803944444
2/20/2015,2097.65,2110.61,2085.44,2110.3,1823111111
2/23/2015,2109.83,2110.05,2103,2109.66,1718711111
2/24/2015,2109.1,2117.94,2105.87,2115.48,1777688889
2/25/2015,2115.3,2119.59,2109.89,2113.86,1840188889
2/26/2015,2113.91,2113.91,2103.76,2110.74,1893716667
2/27/2015,2110.88,2112.74,2103.75,2104.5,1970766667
3/2/2015,2105.23,2117.52,2104.5,2117.39,1894161111
3/3/2015,2115.76,2115.76,2098.26,2107.78,1812388889
3/4/2015,2107.72,2107.72,2087.62,2098.53,1900616667
3/5/2015,2098.54,2104.25,2095.22,2101.04,1723905556
3/6/2015,2100.91,2100.91,2067.27,2071.26,2140872222
3/9/2015,2072.25,2083.49,2072.21,2079.43,1860605556
3/10/2015,2076.14,2076.14,2044.16,2044.16,2038277778
3/11/2015,2044.69,2050.08,2039.69,2040.24,1892538889
3/12/2015,2041.1,2066.41,2041.1,2065.95,1892144444
3/13/2015,2064.56,2064.56,2041.17,2053.4,1943644444
3/16/2015,2055.35,2081.41,2055.35,2081.19,1830888889
3/17/2015,2080.59,2080.59,2065.08,2074.28,1789911111
3/18/2015,2072.84,2106.85,2061.23,2099.5,2293450000
3/19/2015,2098.69,2098.69,2085.56,2089.27,1836233333
3/20/2015,2090.32,2113.92,2090.32,2108.1,3085622222
3/23/2015,2107.99,2114.86,2104.42,2104.42,1815533333
3/24/2015,2103.94,2107.63,2091.5,2091.5,1772122222
3/25/2015,2093.1,2097.43,2061.05,2061.05,1956188889
3/26/2015,2059.94,2067.15,2045.5,2056.15,1950372222
3/27/2015,2055.78,2062.83,2052.96,2061.02,1671416667
3/30/2015,2064.11,2088.97,2064.11,2086.24,1620938889
3/31/2015,2084.05,2084.05,2067.04,2067.89,1875861111
4/1/2015,2067.63,2067.63,2048.38,2059.69,1968483333
4/2/2015,2060.03,2072.17,2057.32,2066.96,1719977778
4/6/2015,2064.87,2086.99,2056.52,2080.62,1834983333
4/7/2015,2080.79,2089.81,2076.1,2076.33,1703061111
4/8/2015,2076.94,2086.69,2073.3,2081.9,1814072222
4/9/2015,2081.29,2093.31,2074.29,2091.18,1762422222
4/10/2015,2091.51,2102.61,2091.51,2102.06,1753444444
4/13/2015,2102.03,2107.65,2092.33,2092.43,1615788889
4/14/2015,2092.28,2098.62,2083.24,2095.84,1834038889
4/15/2015,2097.82,2111.91,2097.82,2106.63,2229866667
4/16/2015,2105.96,2111.3,2100.02,2104.99,1907844444
4/17/2015,2102.58,2102.58,2072.37,2081.18,2015333333
4/20/2015,2084.11,2103.94,2084.11,2100.4,1666755556
4/21/2015,2102.82,2109.64,2094.38,2097.29,1801894444
4/22/2015,2098.27,2109.98,2091.05,2107.96,1860266667
4/23/2015,2107.21,2120.49,2103.19,2112.93,2020372222
4/24/2015,2112.8,2120.92,2112.8,2117.69,1875433333
4/27/2015,2119.29,2125.92,2107.04,2108.92,1910416667
4/28/2015,2108.35,2116.09,2094.89,2114.76,1970150000
4/29/2015,2112.49,2113.65,2097.41,2106.85,2263872222
4/30/2015,2105.52,2105.52,2077.59,2085.51,2505377778
5/1/2015,2087.38,2108.41,2087.38,2108.29,1877438889
5/4/2015,2110.23,2120.95,2110.23,2114.49,1717544444
5/5/2015,2112.63,2115.24,2088.46,2089.46,2107750000
5/6/2015,2091.26,2098.42,2067.93,2080.15,2106783333
5/7/2015,2079.96,2092.9,2074.99,2088,2042577778
5/8/2015,2092.13,2117.66,2092.13,2116.1,1888577778
5/11/2015,2115.56,2117.69,2104.58,2105.33,1662594444
5/12/2015,2102.87,2105.06,2085.57,2099.12,1744177778
5/13/2015,2099.62,2110.19,2096.04,2098.48,1874588889
5/14/2015,2100.43,2121.45,2100.43,2121.1,1792077778
5/15/2015,2122.07,2123.89,2116.79,2122.73,1717822222
5/18/2015,2121.3,2131.78,2120.01,2129.2,1604550000
5/19/2015,2129.45,2133.02,2124.5,2127.83,1831127778
5/20/2015,2127.79,2134.72,2122.59,2125.85,1681044444
5/21/2015,2125.55,2134.28,2122.95,2130.82,1705811111
5/22/2015,2130.36,2132.15,2126.06,2126.06,1428811111
5/26/2015,2125.34,2125.34,2099.18,2104.2,1856738889
5/27/2015,2105.13,2126.22,2105.13,2123.48,1737755556
5/28/2015,2122.27,2122.27,2112.86,2120.79,1655750000
5/29/2015,2120.66,2120.66,2104.89,2107.39,2181883333
6/1/2015,2108.64,2119.15,2102.54,2111.73,1673172222
6/2/2015,2110.41,2117.59,2099.14,2109.6,1694083333
6/3/2015,2110.64,2121.92,2109.61,2114.07,1722211111
6/4/2015,2112.35,2112.89,2093.23,2095.84,1777805556
6/5/2015,2095.09,2100.99,2085.67,2092.83,1802050000
6/8/2015,2092.34,2093.01,2079.11,2079.28,1620638889
6/9/2015,2079.07,2085.62,2072.14,2080.15,1685877778
6/10/2015,2081.12,2108.5,2081.12,2105.2,1896844444
6/11/2015,2106.24,2115.02,2106.24,2108.86,1738111111
6/12/2015,2107.43,2107.43,2091.33,2094.11,1510777778
6/15/2015,2091.34,2091.34,2072.49,2084.43,1700872222
6/16/2015,2084.26,2097.4,2082.1,2096.29,1622166667
6/17/2015,2097.4,2106.79,2088.86,2100.44,1790133333
6/18/2015,2101.58,2126.65,2101.58,2121.24,1955755556
6/19/2015,2121.06,2121.64,2109.45,2109.99,2472116667
6/22/2015,2112.5,2129.87,2112.5,2122.85,1683344444
6/23/2015,2123.16,2128.03,2119.89,2124.2,1717327778
6/24/2015,2123.65,2125.1,2108.58,2108.58,1723600000
6/25/2015,2109.96,2116.04,2101.78,2102.31,1785894444
6/26/2015,2102.62,2108.92,2095.38,2101.49,2791927778
6/29/2015,2098.63,2098.63,2056.64,2057.64,2043866667
6/30/2015,2061.19,2074.28,2056.32,2063.11,2265855556
7/1/2015,2067,2082.78,2067,2077.42,2070700000
7/2/2015,2078.03,2085.06,2071.02,2076.78,1664744444
7/6/2015,2073.95,2078.61,2058.4,2068.76,1936866667
7/7/2015,2069.52,2083.74,2044.02,2081.34,2477033333
7/8/2015,2077.66,2077.66,2044.66,2046.68,2004877778
7/9/2015,2049.73,2074.28,2049.73,2051.31,1914894444
7/10/2015,2052.74,2081.31,2052.74,2076.62,1702816667
7/13/2015,2080.03,2100.67,2080.03,2099.6,1720405556
7/14/2015,2099.72,2111.98,2098.18,2108.95,1667844444
7/15/2015,2109.01,2114.14,2102.49,2107.4,1812116667
7/16/2015,2110.55,2124.42,2110.55,2124.29,1792822222
7/17/2015,2126.8,2128.91,2119.88,2126.64,1868194444
7/20/2015,2126.85,2132.82,2123.65,2128.28,1803261111
7/21/2015,2127.55,2128.49,2115.4,2119.21,1857605556
7/22/2015,2118.21,2118.51,2110,2114.15,2052261111
7/23/2015,2114.16,2116.87,2098.63,2102.15,2096005556
7/24/2015,2102.24,2106.01,2077.09,2079.65,2150022222
7/27/2015,2078.19,2078.19,2063.52,2067.64,2131527778
7/28/2015,2070.75,2095.6,2069.09,2093.25,2287633333
7/29/2015,2094.7,2110.6,2094.08,2108.57,2243833333
7/30/2015,2106.78,2110.48,2094.97,2108.63,1988561111
7/31/2015,2111.6,2114.24,2102.07,2103.84,2045188889
8/3/2015,2104.49,2105.7,2087.31,2098.04,1931538889
8/4/2015,2097.68,2102.51,2088.6,2093.32,1970394444
8/5/2015,2095.27,2112.66,2095.27,2099.84,2204822222
8/6/2015,2100.75,2103.32,2075.53,2083.56,2359205556
8/7/2015,2082.61,2082.61,2067.91,2077.57,2001288889
8/10/2015,2080.98,2105.35,2080.98,2104.18,1952477778
8/11/2015,2102.66,2102.66,2076.49,2084.07,2060488889
8/12/2015,2081.1,2089.06,2052.09,2086.05,2371738889
8/13/2015,2086.19,2092.93,2078.26,2083.39,1789611111
8/14/2015,2083.15,2092.45,2080.61,2091.54,1553105556
8/17/2015,2089.7,2102.87,2079.3,2102.44,1593161111
8/18/2015,2101.99,2103.47,2094.14,2096.92,1638883333
8/19/2015,2095.69,2096.17,2070.53,2079.61,1951622222
8/20/2015,2076.61,2076.61,2035.73,2035.73,2179150000
8/21/2015,2034.08,2034.08,1970.89,1970.89,2787911111
8/24/2015,1965.15,1965.15,1867.01,1893.21,3673716667
8/25/2015,1898.08,1948.04,1867.08,1867.61,2879755556
8/26/2015,1872.75,1943.09,1872.75,1940.51,2965694444
8/27/2015,1942.77,1989.6,1942.77,1987.66,2781327778
8/28/2015,1986.06,1993.48,1975.19,1988.87,2193933333
8/31/2015,1986.73,1986.73,1965.98,1972.18,2175055556
9/1/2015,1970.09,1970.09,1903.07,1913.85,2428805556
9/2/2015,1916.52,1948.91,1916.52,1948.86,2079233333
9/3/2015,1950.79,1975.01,1944.72,1951.13,1955944444
9/4/2015,1947.76,1947.76,1911.21,1921.22,1759494444
9/8/2015,1927.3,1970.42,1927.3,1969.41,1971472222
9/9/2015,1971.45,1988.63,1937.88,1942.04,2028955556
9/10/2015,1941.59,1965.29,1937.19,1952.29,2014622222
9/11/2015,1951.45,1961.05,1939.19,1961.05,1788105556
9/14/2015,1963.06,1963.06,1948.27,1953.03,1666777778
9/15/2015,1955.1,1983.19,1954.3,1978.09,1799922222
9/16/2015,1978.02,1997.26,1977.93,1995.31,2017044444
9/17/2015,1995.33,2020.86,1986.73,1990.2,2324327778
9/18/2015,1989.66,1989.66,1953.45,1958.03,3345133333
9/21/2015,1960.84,1979.64,1955.8,1966.97,1816305556
9/22/2015,1961.39,1961.39,1929.22,1942.74,2115700000
9/23/2015,1943.24,1949.52,1932.57,1938.76,1772516667
9/24/2015,1934.81,1937.17,1908.92,1932.24,2273072222
9/25/2015,1935.93,1952.89,1921.5,1931.34,2067705556
9/28/2015,1929.18,1929.18,1879.21,1881.77,2403700000
9/29/2015,1881.9,1899.48,1871.91,1884.09,2295772222
9/30/2015,1887.14,1920.53,1887.14,1920.03,2513927778
10/1/2015,1919.65,1927.21,1900.7,1923.82,2213111111
10/2/2015,1921.77,1951.36,1893.7,1951.36,2432538889
10/5/2015,1954.33,1989.17,1954.33,1987.05,2408050000
10/6/2015,1986.63,1991.62,1971.99,1979.92,2334666667
10/7/2015,1982.34,1999.31,1976.44,1995.83,2592483333
10/8/2015,1994.01,2016.5,1987.53,2013.43,2188411111
10/9/2015,2013.73,2020.13,2007.61,2014.89,2059388889
10/12/2015,2015.65,2018.66,2010.55,2017.46,1607361111
10/13/2015,2015,2022.34,2001.78,2003.69,1889955556
10/14/2015,2003.66,2009.56,1990.73,1994.24,2024772222
10/15/2015,1996.47,2024.15,1996.47,2023.86,2081272222
10/16/2015,2024.37,2033.54,2020.46,2033.11,1997461111
10/19/2015,2031.73,2034.45,2022.31,2033.66,1826288889
10/20/2015,2033.13,2039.12,2026.61,2030.77,1850833333
10/21/2015,2033.47,2037.97,2017.22,2018.94,2015438889
10/22/2015,2021.88,2055.2,2021.88,2052.51,2461583333
10/23/2015,2058.19,2079.74,2058.19,2075.15,2282477778
10/26/2015,2075.08,2075.14,2066.53,2071.18,1881000000
10/27/2015,2068.75,2070.37,2058.84,2065.89,2342711111
10/28/2015,2066.48,2090.35,2063.11,2090.35,2610061111
10/29/2015,2088.35,2092.52,2082.63,2089.41,2227188889
10/30/2015,2090,2094.32,2079.34,2079.36,2364555556
11/2/2015,2080.76,2106.2,2080.76,2104.05,2088900000
11/3/2015,2102.63,2116.48,2097.51,2109.79,2373366667
11/4/2015,2110.6,2114.59,2096.98,2102.31,2266038889
11/5/2015,2101.68,2108.78,2090.41,2099.93,2251050000
11/6/2015,2098.6,2101.91,2083.74,2099.2,2427233333
11/9/2015,2096.56,2096.56,2068.24,2078.58,2156861111
11/10/2015,2077.19,2083.67,2069.91,2081.72,2123022222
11/11/2015,2083.41,2086.94,2074.85,2075,2051338889
11/12/2015,2072.29,2072.29,2045.66,2045.97,2231316667
11/13/2015,2044.64,2044.64,2022.02,2023.04,2377083333
11/16/2015,2022.08,2053.22,2019.39,2053.19,2078466667
11/17/2015,2053.67,2066.69,2045.9,2050.44,2459638889
11/18/2015,2051.99,2085.31,2051.99,2083.58,2181327778
11/19/2015,2083.7,2086.74,2078.76,2081.24,2015616667
11/20/2015,2082.82,2097.06,2082.82,2089.17,2183111111
11/23/2015,2089.41,2095.61,2081.39,2086.59,1993322222
11/24/2015,2084.42,2094.12,2070.29,2089.14,2158294444
11/25/2015,2089.3,2093,2086.3,2088.87,1584966667
11/27/2015,2088.82,2093.29,2084.13,2090.11,814911111
11/30/2015,2090.95,2093.81,2080.41,2080.41,2375016667
12/1/2015,2082.93,2103.37,2082.93,2102.63,2062288889
12/2/2015,2101.71,2104.27,2077.11,2079.51,2194800000
12/3/2015,2080.71,2085,2042.35,2049.62,2392494444
12/4/2015,2051.24,2093.84,2051.24,2091.69,2341616667
12/7/2015,2090.42,2090.42,2066.78,2077.07,2246566667
12/8/2015,2073.39,2073.85,2052.32,2063.59,2318650000
12/9/2015,2061.17,2080.33,2036.53,2047.62,2436250000
12/10/2015,2047.93,2067.65,2045.67,2052.23,2063972222
12/11/2015,2047.27,2047.27,2008.8,2012.37,2389477778
12/14/2015,2013.37,2022.92,1993.26,2021.94,2562466667
12/15/2015,2025.55,2053.87,2025.55,2043.41,2418633333
12/16/2015,2046.5,2076.72,2042.43,2073.07,2575250000
12/17/2015,2073.76,2076.37,2041.66,2041.89,2404105556
12/18/2015,2040.81,2040.81,2005.33,2005.55,3712816667
12/21/2015,2010.27,2022.9,2005.93,2021.15,2089044444
12/22/2015,2023.15,2042.74,2020.49,2038.97,1956033333
12/23/2015,2042.2,2064.73,2042.2,2064.29,1935605556
12/24/2015,2063.52,2067.36,2058.73,2060.99,784366667
12/28/2015,2057.77,2057.77,2044.2,2056.5,1384727778
12/29/2015,2060.54,2081.56,2060.54,2078.36,1412222222
12/30/2015,2077.34,2077.34,2061.97,2063.36,1315238889
12/31/2015,2060.59,2062.54,2043.62,2043.94,1475183333
1/4/2016,2038.2,2038.2,1989.68,2012.66,2391600000
1/5/2016,2013.78,2021.94,2004.17,2016.71,2059233333
1/6/2016,2011.71,2011.71,1979.05,1990.26,2409255556
1/7/2016,1985.32,1985.32,1938.83,1943.09,2820327778
1/8/2016,1945.97,1960.4,1918.46,1922.03,2591633333
1/11/2016,1926.12,1935.65,1901.1,1923.67,2559605556
1/12/2016,1927.83,1947.38,1914.35,1938.68,2715144444
1/13/2016,1940.34,1950.33,1886.41,1890.28,2826127778
1/14/2016,1891.68,1934.47,1878.93,1921.84,2911727778
1/15/2016,1916.68,1916.68,1857.83,1880.33,3038033333
1/19/2016,1888.66,1901.44,1864.6,1881.33,2737972222
1/20/2016,1876.18,1876.18,1812.29,1859.33,3564483333
1/21/2016,1861.46,1889.85,1848.98,1868.99,2821561111
1/22/2016,1877.4,1908.85,1877.4,1906.9,2723200000
1/25/2016,1906.28,1906.28,1875.97,1877.08,2445211111
1/26/2016,1878.79,1906.73,1878.79,1903.63,2421077778
1/27/2016,1902.52,1916.99,1872.7,1882.95,2641133333
1/28/2016,1885.22,1902.96,1873.65,1893.36,2607227778
1/29/2016,1894,1940.24,1894,1940.24,3054205556
2/1/2016,1936.94,1947.2,1920.3,1939.38,2401405556
2/2/2016,1935.26,1935.26,1897.29,1903.03,2479550000
2/3/2016,1907.07,1918.01,1872.23,1912.53,2873861111
2/4/2016,1911.67,1927.35,1900.52,1915.45,2885177778
2/5/2016,1913.07,1913.07,1872.65,1880.05,2738855556
2/8/2016,1873.25,1873.25,1828.46,1853.44,3131366667
2/9/2016,1848.46,1868.25,1834.94,1852.21,2879566667
2/10/2016,1857.1,1881.6,1850.32,1851.86,2483983333
2/11/2016,1847,1847,1810.1,1829.08,3056000000
2/12/2016,1833.4,1864.78,1833.4,1864.78,2609400000
2/16/2016,1871.44,1895.77,1871.44,1895.58,2539261111
2/17/2016,1898.8,1930.68,1898.8,1926.82,2784188889
2/18/2016,1927.57,1930,1915.09,1917.83,2464716667
2/19/2016,1916.74,1918.78,1902.17,1917.78,2301583333
2/22/2016,1924.44,1946.7,1924.44,1945.5,2252616667
2/23/2016,1942.38,1942.38,1919.44,1921.27,2161472222
2/24/2016,1917.56,1932.08,1891,1929.8,2398472222
2/25/2016,1931.87,1951.83,1925.41,1951.7,2287894444
2/26/2016,1954.95,1962.96,1945.78,1948.05,2415838889
2/29/2016,1947.13,1958.27,1931.81,1932.23,2548988889
3/1/2016,1937.09,1978.35,1937.09,1978.35,2677638889
3/2/2016,1976.6,1986.51,1968.8,1986.45,2592561111
3/3/2016,1985.6,1993.69,1977.37,1993.4,2823166667
3/4/2016,1994.01,2009.13,1986.77,1999.99,3361072222
3/7/2016,1996.11,2006.12,1989.38,2001.76,2760100000
3/8/2016,1996.88,1996.88,1977.43,1979.26,2578694444
3/9/2016,1981.44,1992.69,1979.84,1989.26,2243400000
3/10/2016,1990.97,2005.08,1969.25,1989.57,2431550000
3/11/2016,1994.71,2022.37,1994.71,2022.19,2265900000
3/14/2016,2019.27,2024.57,2012.05,2019.64,1937694444
3/15/2016,2015.27,2015.94,2005.23,2015.93,1977933333
3/16/2016,2014.24,2032.02,2010.04,2027.22,2253900000
3/17/2016,2026.9,2046.24,2022.16,2040.59,2516933333
3/18/2016,2041.16,2052.36,2041.16,2049.58,3612855556
3/21/2016,2047.88,2053.91,2043.14,2051.6,1875888889
3/22/2016,2048.64,2056.6,2040.57,2049.8,1899144444
3/23/2016,2048.55,2048.55,2034.86,2036.71,2021950000
3/24/2016,2032.48,2036.04,2022.49,2035.94,1893177778
3/28/2016,2037.89,2042.67,2031.96,2037.05,1560605556
3/29/2016,2035.75,2055.91,2028.31,2055.01,2123516667
3/30/2016,2058.27,2072.21,2058.27,2063.95,1994616667
3/31/2016,2063.77,2067.92,2057.46,2059.74,2064044444
4/1/2016,2056.62,2075.07,2043.98,2072.78,2083327778
4/4/2016,2073.19,2074.02,2062.57,2066.13,1936505556
4/5/2016,2062.5,2062.5,2042.56,2045.17,2308288889
4/6/2016,2045.56,2067.33,2043.09,2066.66,2083777778
4/7/2016,2063.01,2063.01,2033.8,2041.91,2111805556
4/8/2016,2045.54,2060.63,2041.69,2047.6,1866405556
4/11/2016,2050.23,2062.93,2041.88,2041.99,1982133333
4/12/2016,2043.72,2065.05,2039.74,2061.72,2355411111
4/13/2016,2065.92,2083.18,2065.92,2082.42,2328794444
4/14/2016,2082.89,2087.84,2078.13,2082.78,2092150000
4/15/2016,2083.1,2083.22,2076.31,2080.73,2056361111
4/18/2016,2078.83,2094.66,2073.65,2094.34,1842711111
4/19/2016,2096.05,2104.05,2091.68,2100.8,2164905556
4/20/2016,2101.52,2111.05,2096.32,2102.4,2324933333
4/21/2016,2102.09,2103.78,2088.52,2091.48,2319605556
4/22/2016,2091.49,2094.32,2081.2,2091.58,2105877778
4/25/2016,2089.37,2089.37,2077.52,2087.79,1844300000
4/26/2016,2089.84,2096.87,2085.8,2091.7,1976216667
4/27/2016,2092.33,2099.89,2082.31,2095.15,2277838889
4/28/2016,2090.93,2099.3,2071.62,2075.81,2394355556
4/29/2016,2071.82,2073.85,2052.28,2065.3,2613733333
5/2/2016,2067.17,2083.42,2066.11,2081.43,2133950000
5/3/2016,2077.18,2077.18,2054.89,2063.37,2318550000
5/4/2016,2060.3,2060.3,2045.55,2051.12,2254755556
5/5/2016,2052.95,2060.23,2045.77,2050.63,2226961111
5/6/2016,2047.77,2057.72,2039.45,2057.14,2109083333
5/9/2016,2057.55,2064.15,2054.31,2058.69,2104788889
5/10/2016,2062.63,2084.87,2062.63,2084.39,2000111111
5/11/2016,2083.29,2083.29,2064.46,2064.46,2123322222
5/12/2016,2067.17,2073.99,2053.13,2064.11,2101327778
5/13/2016,2062.5,2066.79,2043.13,2046.61,1988822222
5/16/2016,2046.53,2071.88,2046.53,2066.66,1945200000
5/17/2016,2065.04,2065.69,2040.82,2047.21,2282755556
5/18/2016,2044.38,2060.61,2034.49,2047.63,2278511111
5/19/2016,2044.21,2044.21,2025.91,2040.04,2137094444
5/20/2016,2041.88,2058.35,2041.88,2052.32,1948694444
5/23/2016,2052.23,2055.58,2047.26,2048.04,1697488889
5/24/2016,2052.65,2079.67,2052.65,2076.06,2015188889
5/25/2016,2078.93,2094.73,2078.93,2090.54,2143977778
5/26/2016,2091.44,2094.3,2087.08,2090.1,1794994444
5/27/2016,2090.06,2099.06,2090.06,2099.06,1710638889
5/31/2016,2100.13,2103.48,2088.66,2096.96,2508005556
6/1/2016,2093.94,2100.97,2085.1,2099.33,1958427778
6/2/2016,2097.71,2105.26,2088.59,2105.26,2018177778
6/3/2016,2104.07,2104.07,2085.36,2099.13,2015433333
6/6/2016,2100.83,2113.36,2100.83,2109.41,1912233333
6/7/2016,2110.18,2119.22,2110.18,2112.13,1963738889
6/8/2016,2112.71,2120.55,2112.71,2119.12,1978922222
6/9/2016,2115.65,2117.64,2107.73,2115.48,1827955556
6/10/2016,2109.57,2109.57,2089.96,2096.07,1952783333
6/13/2016,2091.75,2098.12,2078.46,2079.06,1884461111
6/14/2016,2076.65,2081.3,2064.1,2075.32,2088761111
6/15/2016,2077.6,2085.65,2069.8,2071.5,1969288889
6/16/2016,2066.36,2079.62,2050.37,2077.99,2015711111
6/17/2016,2078.2,2078.2,2062.84,2071.22,2751461111
6/20/2016,2075.58,2100.66,2075.58,2083.25,1926355556
6/21/2016,2085.19,2093.66,2083.02,2088.9,1796044444
6/22/2016,2089.75,2099.71,2084.36,2085.45,1760088889
6/23/2016,2092.8,2113.32,2092.8,2113.32,1832188889
6/24/2016,2103.81,2103.81,2032.57,2037.41,4220805556
6/27/2016,2031.45,2031.45,1991.68,2000.54,3017344444
6/28/2016,2006.67,2036.09,2006.67,2036.09,2436561111
6/29/2016,2042.69,2073.13,2042.69,2070.77,2356522222
6/30/2016,2073.17,2098.94,2070,2098.86,2568233333
7/1/2016,2099.34,2108.71,2097.9,2102.95,1921605556
7/5/2016,2095.05,2095.05,2080.86,2088.55,2032433333
7/6/2016,2084.43,2100.72,2074.02,2099.73,2171877778
7/7/2016,2100.42,2109.08,2089.39,2097.9,2002527778
7/8/2016,2106.97,2131.71,2106.97,2129.9,2004166667
7/11/2016,2131.72,2143.16,2131.72,2137.16,1807411111
7/12/2016,2139.5,2155.4,2139.5,2152.14,2276566667
7/13/2016,2153.81,2156.45,2146.21,2152.43,1945733333
7/14/2016,2157.88,2168.99,2157.88,2163.75,1925338889
7/15/2016,2165.13,2169.05,2155.79,2161.74,1734777778
7/18/2016,2162.04,2168.35,2159.63,2166.89,1671838889
7/19/2016,2163.79,2164.63,2159.01,2163.78,1649077778
7/20/2016,2166.1,2175.63,2164.89,2173.02,1784366667
7/21/2016,2172.91,2174.56,2159.75,2165.17,1910500000
7/22/2016,2166.47,2175.11,2163.24,2175.03,1679600000
7/25/2016,2173.71,2173.71,2161.95,2168.48,1698466667
7/26/2016,2168.97,2173.54,2160.18,2169.18,1912416667
7/27/2016,2169.81,2174.98,2159.07,2166.58,2219722222
7/28/2016,2166.05,2172.85,2159.74,2170.06,2035688889
7/29/2016,2168.83,2177.09,2163.49,2173.6,2243800000
8/1/2016,2173.15,2178.29,2166.21,2170.84,1947772222
8/2/2016,2169.94,2170.2,2147.58,2157.03,2138194444
8/3/2016,2156.81,2163.79,2152.56,2163.79,2103627778
8/4/2016,2163.51,2168.19,2159.07,2164.25,2060666667
8/5/2016,2168.79,2182.87,2168.79,2182.87,2035038889
8/8/2016,2183.76,2185.44,2177.85,2180.89,1848638889
